Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
04-04-2013,0.4,EQ,1543.4,1540.1,1540.1,1501,1508.95,1507.8,1512.56,563169,8.52E+13,27776,293090,0.5204
05-04-2013,0.4,EQ,1507.8,1505,1509.35,1484.1,1493.25,1498.35,1496.77,932624,1.40E+14,59990,549986,0.5897
08-04-2013,0.4,EQ,1498.35,1498.9,1498.9,1475,1481.05,1480.75,1481.59,448208,6.64E+13,28530,251907,0.562
09-04-2013,0.4,EQ,1480.75,1480,1513,1477.6,1500,1497.4,1498.57,836177,1.25E+14,28130,475601,0.5688
10-04-2013,0.4,EQ,1497.4,1509.9,1538.9,1501,1536.75,1530.45,1518.34,1023142,1.55E+14,54754,530824,0.5188
11-04-2013,0.4,EQ,1530.45,1540,1550.1,1520.7,1537.75,1536.9,1537.21,1122329,1.73E+14,45986,758359,0.6757
12-04-2013,0.4,EQ,1536.9,1481.9,1524.5,1478.35,1512,1511.75,1504.87,2516030,3.79E+14,95542,1610837,0.6402
15-04-2013,0.4,EQ,1511.75,1513.5,1514,1448.35,1473,1472.45,1473.83,2695748,3.97E+14,100925,1719136,0.6377
16-04-2013,0.4,EQ,1472.45,1470,1493.45,1457.95,1480,1483.15,1473.05,1535791,2.26E+14,58907,963463,0.6273
17-04-2013,0.4,EQ,1483.15,1495,1499,1431,1459.85,1456.65,1460.8,2639502,3.86E+14,82601,1466628,0.5556
18-04-2013,0.4,EQ,1456.65,1487.95,1494.9,1427.45,1443.1,1452.75,1451.3,4277229,6.21E+14,144508,1907316,0.4459
22-04-2013,0.4,EQ,1452.75,1446,1459.8,1425,1425,1425.3,1434.07,1481242,2.12E+14,64835,854977,0.5772
23-04-2013,0.4,EQ,1425.3,1424.45,1448,1424,1428.95,1430.55,1433.21,1692085,2.43E+14,73350,1179685,0.6972
25-04-2013,0.4,EQ,1430.55,1430.55,1430.55,1398.65,1401,1402.3,1407.35,3964597,5.58E+14,113292,2660518,0.6711
26-04-2013,0.4,EQ,1402.3,1393,1393.45,1365.1,1366.95,1369.35,1374.51,2377038,3.27E+14,104206,1814200,0.7632
29-04-2013,0.4,EQ,1369.35,1365,1384.7,1365,1370.7,1370.75,1374.34,1984458,2.73E+14,81023,1437724,0.7245
30-04-2013,0.4,EQ,1370.75,1368,1382,1365,1376.35,1378.4,1373.15,2010285,2.76E+14,80918,1556672,0.7744
02-05-2013,0.4,EQ,1378.4,1373.5,1438.8,1373.5,1425,1433.9,1417.25,2815163,3.99E+14,165856,2020727,0.7178
03-05-2013,0.4,EQ,1433.9,1426,1447.25,1407.9,1420,1418.5,1427.14,1820895,2.60E+14,80880,1230824,0.6759
06-05-2013,0.4,EQ,1418.5,1420,1472.4,1420,1465.05,1467.2,1454.27,1863559,2.71E+14,69362,1353787,0.7265
07-05-2013,0.4,EQ,1467.2,1467.1,1478.85,1457.4,1469.3,1471.6,1468.34,1130090,1.66E+14,56771,731284,0.6471
08-05-2013,0.4,EQ,1471.6,1472,1487.8,1470,1479.8,1480.1,1480.71,884065,1.31E+14,42493,594141,0.6721
09-05-2013,0.4,EQ,1480.1,1483.2,1503.45,1483,1500,1498.45,1498.15,974850,1.46E+14,53116,561872,0.5764
10-05-2013,0.4,EQ,1498.45,1498.45,1510.9,1491.1,1494,1495.9,1499.13,569857,8.54E+13,40438,353788,0.6208
